displacement 	force 	time
1.974124237920780622e+00	-9.655241562921637044e-01	5.285285285285285184e+00
1.565934866778282641e+00	-9.711928375732471475e-01	5.325325325325325210e+00
1.146994002185359296e+00	-9.764596072161748630e-01	5.365365365365365236e+00
7.176548697435279900e-01	-9.814757126098533346e-01	5.405405405405405261e+00
2.782969643765481615e-01	-9.863484799689831162e-01	5.445445445445445287e+00
-1.706740891990690123e-01	-9.911523585909775003e-01	5.485485485485485313e+00
-6.288267835550268581e-01	-9.959376482751651771e-01	5.525525525525525339e+00
-1.095704068816427679e+00	-1.000737217297534620e+00	5.565565565565565365e+00
-1.570823774917444071e+00	-1.005571549222120220e+00	5.605605605605605390e+00
-2.053679107261894288e+00	-1.010452451584551659e+00	5.645645645645645416e+00
-2.543739209288607306e+00	-1.015385726611381267e+00	5.685685685685685442e+00
-3.040449787041762164e+00	-1.020373057922796534e+00	5.725725725725725468e+00
-3.543233791806879029e+00	-1.025413321640057163e+00	5.765765765765765494e+00
-4.051492158373974917e+00	-1.030503482425490613e+00	5.805805805805805520e+00
-4.564604595816065036e+00	-1.035639198146314000e+00	5.845845845845845545e+00
-5.081930429586734022e+00	-1.040815222244656502e+00	5.885885885885885571e+00
-5.602809492738495045e+00	-1.046025670199762780e+00	5.925925925925925597e+00
-6.126563064761342936e+00	-1.051264194486249748e+00	5.965965965965965623e+00
-6.652494856325905204e+00	-1.056524099750159928e+00	6.006006006006005649e+00
-7.179892038724513981e+00	-1.061798419435936447e+00	6.046046046046045674e+00
-7.708026315994858102e+00	-1.067079967765116599e+00	6.086086086086085700e+00
-8.236155039839859526e+00	-1.072361376208821104e+00	6.126126126126125726e+00
-8.763522358332549445e+00	-1.077635120750508602e+00	6.166166166166165752e+00
-9.289360410005302882e+00	-1.082893543317687168e+00	6.206206206206205778e+00
-9.812890552979133929e+00	-1.088128869523339759e+00	6.246246246246245803e+00
-1.033332461659320600e+01	-1.093333224758733291e+00	6.286286286286285829e+00
-1.084986619966491439e+01	-1.098498649225531976e+00	6.326326326326325855e+00
-1.136171199630762985e+01	-1.103617112308257209e+00	6.366366366366365881e+00
-1.186805313228219738e+01	-1.108680526707173319e+00	6.406406406406405907e+00
-1.236807655136755457e+01	-1.113680762714474470e+00	6.446446446446446821e+00
-1.286096641339844204e+01	-1.118609662423903472e+00	6.486486486486486847e+00
-1.334590549836861229e+01	-1.123459053930347507e+00	6.526526526526526872e+00
-1.382207666015457193e+01	-1.128220765947354653e+00	6.566566566566566898e+00
-1.428866427297578312e+01	-1.132886642319413273e+00	6.606606606606606924e+00
-1.474485568474301367e+01	-1.137448556587351556e+00	6.646646646646646950e+00
-1.518984271470712244e+01	-1.141898426980420211e+00	6.686686686686686976e+00
-1.562282311995583584e+01	-1.146228231091450889e+00	6.726726726726727001e+00
-1.604300208690507290e+01	-1.150430020798031139e+00	6.766766766766767027e+00
-1.644959373723351703e+01	-1.154495937325042076e+00	6.806806806806807053e+00
-1.684182259473672261e+01	-1.158418225915414101e+00	6.846846846846847079e+00
-1.721892509620147038e+01	-1.162189250940100838e+00	6.886886886886887105e+00
-1.758015106801533989e+01	-1.165801510664882468e+00	6.926926926926927131e+00
-1.792476518651211137e+01	-1.169247651854301351e+00	6.966966966966967156e+00
-1.825204846949131721e+01	-1.172520484687113562e+00	7.007007007007007182e+00
-1.856129969556113579e+01	-1.175612996949886302e+00	7.047047047047047208e+00
-1.885183685690533650e+01	-1.178518368564771990e+00	7.087087087087087234e+00
-1.912299857046958351e+01	-1.181229985701431229e+00	7.127127127127127260e+00
-1.937414545035271018e+01	-1.183741454500987444e+00	7.167167167167167285e+00
-1.960466150583066280e+01	-1.186046615056289832e+00	7.207207207207207311e+00
-1.981395544360123040e+01	-1.188139554434376466e+00	7.247247247247247337e+00
-2.000146200311299438e+01	-1.190014620029773651e+00	7.287287287287287363e+00
-2.016664321919745007e+01	-1.191666432190824798e+00	7.327327327327327389e+00
-2.030898965409230428e+01	-1.193089896539925920e+00	7.367367367367367414e+00
-2.042802161990978149e+01	-1.194280216198212674e+00	7.407407407407407440e+00
-2.052329030394215437e+01	-1.195232903038616623e+00	7.447447447447447466e+00
-2.059437892594856478e+01	-1.195943789258736123e+00	7.487487487487487492e+00
-2.064090376760515966e+01	-1.196409037675336240e+00	7.527527527527527518e+00
-2.066251522954375375e+01	-1.196625152294737315e+00	7.567567567567567544e+00
-2.065889906466396297e+01	-1.191405469531930716e+00	7.607607607607607569e+00
-2.062978809433118954e+01	-1.162294499199159503e+00	7.647647647647647595e+00
