displacement 	force 	time
1.597741631722580546e+00	-2.906664994458289450e-02	2.366366366366366236e+01
1.426956880513765791e+00	-1.901538971536252676e-01	2.372372372372372240e+01
1.251441637369541837e+00	-3.433169425417696430e-01	2.378378378378378244e+01
1.071845698604415364e+00	-4.880690680660664804e-01	2.384384384384384248e+01
8.888078987111893703e-01	-6.241067931822195103e-01	2.390390390390390252e+01
7.029544653460664261e-01	-7.513191029888939276e-01	2.396396396396396256e+01
5.148986100473771366e-01	-8.697379269637057764e-01	2.402402402402402259e+01
3.252405215209234202e-01	-9.795279839414010592e-01	2.408408408408408263e+01
1.345668750207966724e-01	-1.080953955006549894e+00	2.414414414414414267e+01
-5.654873598262064732e-02	-1.171120607229131583e+00	2.420420420420420271e+01
-2.475579444745065194e-01	-1.246979828055310824e+00	2.426426426426426275e+01
-4.379446298643948632e-01	-1.315901349756193772e+00	2.432432432432432279e+01
-6.272040292397377259e-01	-1.378393309265191213e+00	2.438438438438438283e+01
-8.148396157457687972e-01	-1.434956988629645380e+00	2.444444444444444287e+01
-1.000363873824487548e+00	-1.486077054280058984e+00	2.450450450450450290e+01
-1.183295867429729809e+00	-1.532215339778321805e+00	2.456456456456456294e+01
-1.363160304795300704e+00	-1.573809180535248542e+00	2.462462462462462298e+01
-1.539488574167886537e+00	-1.611267715034465642e+00	2.468468468468468302e+01
-1.711818602387602084e+00	-1.644969773438384131e+00	2.474474474474474306e+01
-1.879693228080810519e+00	-1.675264801052951391e+00	2.480480480480480310e+01
-2.042660205922959271e+00	-1.702472904976426893e+00	2.486486486486486314e+01
-2.200273664958130926e+00	-1.726885281524007665e+00	2.492492492492492318e+01
-2.352094300567688201e+00	-1.748765404303694204e+00	2.498498498498498321e+01
-2.497689011642886925e+00	-1.768351523276392001e+00	2.504504504504504325e+01
-2.636630933215904360e+00	-1.785856877939802301e+00	2.510510510510510329e+01
-2.768500684288564440e+00	-1.801471554098024175e+00	2.516516516516516333e+01
-2.892887624316880846e+00	-1.815364396146066150e+00	2.522522522522522337e+01
-3.009390408225457225e+00	-1.827685135256452043e+00	2.528528528528528341e+01
-3.117617751878970722e+00	-1.838565909623103511e+00	2.534534534534534345e+01
-3.217188432082174199e+00	-1.848121264461341617e+00	2.540540540540540349e+01
-3.307732309326315789e+00	-1.856449209381533905e+00	2.546546546546546352e+01
-3.388892782916780089e+00	-1.863634787862334719e+00	2.552552552552552356e+01
-3.460326266725255007e+00	-1.869749229354631614e+00	2.558558558558558360e+01
-3.521705053880832104e+00	-1.874851754835829443e+00	2.564564564564564719e+01
-3.572717447840625837e+00	-1.878989684496125800e+00	2.570570570570570723e+01
-3.613067762389796211e+00	-1.882198437738512364e+00	2.576576576576576727e+01
-3.642476516516471197e+00	-1.884501628099179316e+00	2.582582582582582731e+01
-3.660684434716615865e+00	-1.885912788118436767e+00	2.588588588588588735e+01
-3.667452449912735890e+00	-1.886434486902042629e+00	2.594594594594594739e+01
-3.662562968680500131e+00	-1.881706559889751329e+00	2.600600600600600742e+01
-3.645836615955465820e+00	-1.865748442933053086e+00	2.606606606606606746e+01
-3.617151845200940574e+00	-1.838365807359733317e+00	2.612612612612612750e+01
-3.576447575252088118e+00	-1.799475865799220919e+00	2.618618618618618754e+01
-3.523724673141582997e+00	-1.749044748821434236e+00	2.624624624624624758e+01
-3.459046503532367201e+00	-1.687088212197187298e+00	2.630630630630630762e+01
-3.382538616005907439e+00	-1.613671712355454702e+00	2.636636636636636766e+01
-3.294389028212663995e+00	-1.528911167308979469e+00	2.642642642642642770e+01
-3.194847960064895354e+00	-1.432974697266549136e+00	2.648648648648648773e+01
-3.084227644309794236e+00	-1.326082832231695541e+00	2.654654654654654777e+01
-2.962901056297118529e+00	-1.208508806165695226e+00	2.660660660660660781e+01
-2.831301774126069315e+00	-1.080579628329364050e+00	2.666666666666666785e+01
-2.689921105763315445e+00	-9.426769365496224795e-01	2.672672672672672789e+01
-2.539307445483597991e+00	-7.952370752393208564e-01	2.678678678678678793e+01
-2.380064442973288230e+00	-6.387510727976410951e-01	2.684684684684684797e+01
-2.212849902649124179e+00	-4.737660275432664103e-01	2.690690690690690801e+01
-2.038371307890095796e+00	-3.008841826745611847e-01	2.696696696696696804e+01
-1.857383080248507179e+00	-1.207621770879414858e-01	2.702702702702702808e+01
-1.670685790624639955e+00	6.354170136285128279e-02	2.708708708708708812e+01
-1.479106594229842475e+00	2.339366280386815100e-01	2.714714714714714816e+01
-1.283446780268506560e+00	3.871787691168032119e-01	2.720720720720720820e+01
-1.084462946639969338e+00	5.241065364608429311e-01	2.726726726726726824e+01
-8.828713635124691983e-01	6.457832907868726879e-01	2.732732732732732828e+01
-6.793485150599835043e-01	7.534036999116874300e-01	2.738738738738738832e+01
-4.745369221116417235e-01	8.482153901256497264e-01	2.744744744744744835e+01
-2.690483067266236095e-01	9.314731799583574334e-01	2.750750750750750839e+01
-6.346646349951878818e-02	1.004389016706115356e+00	2.756756756756756843e+01
1.416306672505875941e-01	1.126539648872093125e+00	2.762762762762762847e+01
3.455081245326657724e-01	1.266361258662263900e+00	2.768768768768768851e+01
5.473432464909251394e-01	1.397695710892946641e+00	2.774774774774774855e+01
7.463338375558635773e-01	1.520631460423090164e+00	2.780780780780780859e+01
9.417000072798307198e-01	1.635326306528466667e+00	2.786786786786786863e+01
1.132684542885963319e+00	1.741992152864622279e+00	2.792792792792792866e+01
1.318554147688225209e+00	1.840871169817462460e+00	2.798798798798798870e+01
1.498599542762897752e+00	1.932233842734741414e+00	2.804804804804804874e+01
1.672135418441969223e+00	2.016370203473256240e+00	2.810810810810810878e+01
1.838500320107059771e+00	2.093577083402422989e+00	2.816816816816816882e+01
1.997057534410572988e+00	2.164150828838243612e+00	2.822822822822822886e+01
2.147195400408159482e+00	2.228377780869205793e+00	2.828828828828828890e+01
2.288327309703201529e+00	2.286534260365833848e+00	2.834834834834834894e+01
2.419891959774990386e+00	2.338884248264756938e+00	2.840840840840840897e+01
2.541353554216532640e+00	2.385671459832840124e+00	2.846846846846846901e+01
2.652202104558279316e+00	2.427120259554208737e+00	2.852852852852852905e+01
2.751955082888463355e+00	2.463429351834846681e+00	2.858858858858858909e+01
2.840157491607528062e+00	2.494771392431211154e+00	2.864864864864864913e+01
2.916381863428124888e+00	2.521292988450229977e+00	2.870870870870870917e+01
2.980228549750583156e+00	2.543114161043724231e+00	2.876876876876876921e+01
3.031327882042195832e+00	2.560324328192155274e+00	2.882882882882882924e+01
3.069340374073282529e+00	2.572982094487567206e+00	2.888888888888888928e+01
