displacement 	force 	time
-2.076311553539934796e+00	-9.685793263951398835e-01	3.855855855855855907e+01
-2.089920473363194642e+00	-9.692856132139101577e-01	3.861861861861861911e+01
-2.096039524522388398e+00	-9.696006598529318676e-01	3.867867867867867915e+01
-2.094536641671021382e+00	-9.677605725570942452e-01	3.873873873873873919e+01
-2.085305392790695045e+00	-9.585293236767682412e-01	3.879879879879879923e+01
-2.068279085980557319e+00	-9.415030168666309596e-01	3.885885885885885926e+01
-2.043435335490599414e+00	-9.166592663766730542e-01	3.891891891891891930e+01
-2.010795974168284150e+00	-8.840199050543587900e-01	3.897897897897897934e+01
-1.970427320536747517e+00	-8.436512514228217130e-01	3.903903903903903938e+01
-1.922440161704073835e+00	-7.956640925901478090e-01	3.909909909909909942e+01
-1.866989332074149299e+00	-7.402132629602233838e-01	3.915915915915915946e+01
-1.804273082081201851e+00	-6.774970129672759356e-01	3.921921921921921950e+01
-1.734532315379110790e+00	-6.077562462651848740e-01	3.927927927927927954e+01
-1.658049626116640862e+00	-5.312735570027150578e-01	3.933933933933933957e+01
-1.575148210468545029e+00	-4.483721413546186141e-01	3.939939939939939961e+01
-1.486190384966364242e+00	-3.594143158524380488e-01	3.945945945945945965e+01
-1.391575944638169249e+00	-2.647998755242430557e-01	3.951951951951951969e+01
-1.291740308079517785e+00	-1.649642389655916197e-01	3.957957957957957973e+01
-1.187152679604317695e+00	-6.037661049039206446e-02	3.963963963963963977e+01
-1.078313591322440645e+00	4.672298246130401206e-02	3.969969969969969981e+01
-9.657436657158197102e-01	1.471272645198589413e-01	3.975975975975975985e+01
-8.499560632756233414e-01	2.393858210056886981e-01	3.981981981981981988e+01
-7.314477373106584857e-01	3.235067429825147500e-01	3.987987987987987992e+01
-6.106993970595276933e-01	3.996915436207607031e-01	3.993993993993993996e+01
-4.881751442081680992e-01	4.682848898292217288e-01	4.000000000000000000e+01
-3.643239991212820494e-01	5.297289858543674512e-01	4.006006006006006004e+01
-2.395801185753983764e-01	5.845283031222315850e-01	4.012012012012012008e+01
-1.143644064791695114e-01	6.332196575826698481e-01	4.018018018018018012e+01
1.091500370365919292e-02	6.763484654444013033e-01	4.024024024024024015e+01
1.358598802852334642e-01	7.144504424687589950e-01	4.030030030030030019e+01
2.600832157684686563e-01	7.480396565295422961e-01	4.036036036036036023e+01
3.832058818638214293e-01	7.776009943179866823e-01	4.042042042042042027e+01
5.048561822218680106e-01	8.035839500220566256e-01	4.048048048048048031e+01
6.246700279314764126e-01	8.264004832955622604e-01	4.054054054054054035e+01
7.422900906016912659e-01	8.464245939180571332e-01	4.060060060060060039e+01
8.573661051100783803e-01	8.639897799137794543e-01	4.066066066066066043e+01
9.695537603484076783e-01	8.793941894465140408e-01	4.072072072072072046e+01
1.078514278099091728e+00	8.929031039592465469e-01	4.078078078078078050e+01
1.183915119696432594e+00	9.047493501075142275e-01	4.084084084084084054e+01
1.285430455775858460e+00	9.151370013635246048e-01	4.090090090090090058e+01
1.382741236440004240e+00	9.242442625030736769e-01	4.096096096096096062e+01
1.475535455899698478e+00	9.322250315881650540e-01	4.102102102102102066e+01
1.563508832132237902e+00	9.392131180430903781e-01	4.108108108108108070e+01
1.646365401266436601e+00	9.453236951509690345e-01	4.114114114114114074e+01
1.723817925186765132e+00	9.506551071566171629e-01	4.120120120120120077e+01
1.795588707674899309e+00	9.552917111198839795e-01	4.126126126126126081e+01
1.861410476156688087e+00	9.593050110181788881e-01	4.132132132132132085e+01
1.921026808615617032e+00	9.627550155510323782e-01	4.138138138138138089e+01
1.974192787697597540e+00	9.656921425539608528e-01	4.144144144144144093e+01
2.020676182322981962e+00	9.681578611763682618e-01	4.150150150150150097e+01
2.060257895829145980e+00	9.701856078752408852e-01	4.156156156156156101e+01
2.092732434770832928e+00	9.718018721505284896e-01	4.162162162162162105e+01
2.117909111477033868e+00	9.730264658411748036e-01	4.168168168168168108e+01
2.135612541928739727e+00	9.738730116445655227e-01	4.174174174174174112e+01
2.145683060572457723e+00	9.743493006631587239e-01	4.180180180180180116e+01
2.147977788445999181e+00	9.742927987876963680e-01	4.186186186186186120e+01
2.142372578200035793e+00	9.686875885417327581e-01	4.192192192192192124e+01
2.128779145694259523e+00	9.550941560359567095e-01	4.198198198198198128e+01
2.107153974959311338e+00	9.334689853010079696e-01	4.204204204204204132e+01
2.077499068271548399e+00	9.038140786132452531e-01	4.210210210210210136e+01
2.039863149369225415e+00	8.661781597109220465e-01	4.216216216216216139e+01
1.994340256160830105e+00	8.206552665025272919e-01	4.222222222222222143e+01
1.941070068120533731e+00	7.673850784622304744e-01	4.228228228228228147e+01
1.880237822406452208e+00	7.065528327481491733e-01	4.234234234234234151e+01
1.812073181382173326e+00	6.383881917238702908e-01	4.240240240240240155e+01
1.736849198656458260e+00	5.631642089981552246e-01	4.246246246246246159e+01
1.654881838289844920e+00	4.811968486315424398e-01	4.252252252252252163e+01
1.566527344543124256e+00	3.928423548848216096e-01	4.258258258258258167e+01
1.472181717971024373e+00	2.984967283127215598e-01	4.264264264264264170e+01
1.372280557321506445e+00	1.985955676632041589e-01	4.270270270270270174e+01
1.267290251060366746e+00	9.360526140206452961e-02	4.276276276276276178e+01
1.157715305573723263e+00	-1.558752750956843812e-02	4.282282282282282182e+01
1.044086631517691099e+00	-1.201430243991967739e-01	4.288288288288288186e+01
9.269313870876970674e-01	-2.163259371074160164e-01	4.294294294294294190e+01
8.067654931525051198e-01	-3.040790279583859834e-01	4.300300300300300194e+01
6.840857990669456656e-01	-3.835663879417435251e-01	4.306306306306306197e+01
5.593726888907948336e-01	-4.551159858878348619e-01	4.312312312312312201e+01
4.330902911759889617e-01	-5.191711001540810777e-01	4.318318318318318205e+01
3.056876630855289712e-01	-5.762482848165547678e-01	4.324324324324324209e+01
1.775997480624069980e-01	-6.269045268443245167e-01	4.330330330330330213e+01
4.924904117734983655e-02	-6.717106941751403992e-01	4.336336336336336217e+01
-7.895371178917155730e-02	-7.112313382114751059e-01	4.342342342342342221e+01
-2.066075313822647308e-01	-7.460103950062294542e-01	4.348348348348348225e+01
-3.333209050633637038e-01	-7.765607272939905048e-01	4.354354354354354228e+01
-4.587100574705224587e-01	-8.033593773099597657e-01	4.360360360360360232e+01
-5.823990935908963662e-01	-8.268437115804248005e-01	4.366366366366366236e+01
-7.040189646886564345e-01	-8.474098115164097056e-01	4.372372372372372240e+01
-8.232065062947749867e-01	-8.654146973937150156e-01	4.378378378378378244e+01
-9.396050469194666688e-01	-8.811732782959122989e-01	4.384384384384384248e+01
-1.052863913552018804e+00	-8.949653327493368726e-01	4.390390390390390252e+01
-1.162638276528414893e+00	-9.070379055990001049e-01	4.396396396396396256e+01
-1.268589935284158310e+00	-9.176067013553408369e-01	4.402402402402402259e+01
-1.370387418263390611e+00	-9.268594268978037620e-01	4.408408408408408263e+01
-1.467706397034393540e+00	-9.349592122339215328e-01	4.414414414414414267e+01
