displacement 	force 	time
1.096000963012871310e+00	4.651604352343982063e-01	1.639639639639639768e+01
1.114711638408045769e+00	4.657376069153622566e-01	1.645645645645645772e+01
1.129729092499303533e+00	4.661846838004637950e-01	1.651651651651651775e+01
1.140948344803839776e+00	4.665095439783927822e-01	1.657657657657657779e+01
1.148272216085024278e+00	4.667173769692358754e-01	1.663663663663663783e+01
1.151611784403481664e+00	4.668111527129533700e-01	1.669669669669669787e+01
1.150886667085202486e+00	4.658755983838975823e-01	1.675675675675675791e+01
1.146029574644530369e+00	4.610185059432254651e-01	1.681681681681681795e+01
1.136995166559059189e+00	4.519840978577543411e-01	1.687687687687687799e+01
1.123762205246145118e+00	4.387511365448401590e-01	1.693693693693693803e+01
1.106333868146329280e+00	4.213227994450243763e-01	1.699699699699699806e+01
1.084737754237113938e+00	3.997266855358089788e-01	1.705705705705705810e+01
1.059025960471932981e+00	3.740148917706280773e-01	1.711711711711711814e+01
1.029274935691701254e+00	3.442638669903964610e-01	1.717717717717717818e+01
9.955850969367796566e-01	3.105740282354745863e-01	1.723723723723723822e+01
9.580812343882432192e-01	2.730701656869381488e-01	1.729729729729729826e+01
9.169114234862850710e-01	2.319003547849801117e-01	1.735735735735735830e+01
8.722465220360665628e-01	1.872354533347616312e-01	1.741741741741741833e+01
8.242794213663383607e-01	1.392683526650333736e-01	1.747747747747747837e+01
7.732242616726181517e-01	8.821319297131326176e-02	1.753753753753753841e+01
7.193155389340389894e-01	3.430447023273417578e-02	1.759759759759759845e+01
6.628069798503550825e-01	-2.133004171163310411e-02	1.765765765765765849e+01
6.039659679593533115e-01	-7.339155867507847486e-02	1.771771771771771853e+01
5.430573021968106984e-01	-1.209174396090078180e-01	1.777777777777777857e+01
4.803381017307500334e-01	-1.639037396019654980e-01	1.783783783783783861e+01
4.160574787005040243e-01	-2.024672810955928937e-01	1.789789789789789864e+01
3.504566111365878256e-01	-2.368125855246118461e-01	1.795795795795795868e+01
2.837696125013238202e-01	-2.672046556231933989e-01	1.801801801801801872e+01
2.162239720442105939e-01	-2.939456605740964901e-01	1.807807807807807876e+01
1.480411842066662598e-01	-3.173560177161449669e-01	1.813813813813813880e+01
7.943788703005405516e-02	-3.377598296795650823e-01	1.819819819819819884e+01
1.062585362215125520e-02	-3.554745123886683400e-01	1.825825825825825888e+01
-5.818616817924195800e-02	-3.708025861374419918e-01	1.831831831831831892e+01
-1.267925132542713496e-01	-3.840272183310829424e-01	1.837837837837837895e+01
-1.949904501880346808e-01	-3.954094151980114824e-01	1.843843843843843899e+01
-2.625790384485678364e-01	-4.051851454964088273e-01	1.849849849849849903e+01
-3.293587336123887099e-01	-4.135667357513443387e-01	1.855855855855855907e+01
-3.951317896734582447e-01	-4.207433585321023739e-01	1.861861861861861911e+01
-4.597019693204544288e-01	-4.268817940621035811e-01	1.867867867867867915e+01
-5.228746127319805481e-01	-4.321284930206971131e-01	1.873873873873873919e+01
-5.844566755211797471e-01	-4.366099624820015679e-01	1.879879879879879923e+01
-6.442569679663886495e-01	-4.404368881276373715e-01	1.885885885885885926e+01
-7.020862646993173417e-01	-4.437037101127919159e-01	1.891891891891891930e+01
-7.577577267029070862e-01	-4.464922201456979489e-01	1.897897897897897934e+01
-8.110872532550149616e-01	-4.488720314766343478e-01	1.903903903903903938e+01
-8.618937919503282252e-01	-4.509022261313760382e-01	1.909909909909909942e+01
-9.100001566734949865e-01	-4.526334847819372120e-01	1.915915915915915946e+01
-9.552329733995608141e-01	-4.541079894184377741e-01	1.921921921921921950e+01
-9.974235690118467001e-01	-4.553619843640043796e-01	1.927927927927927954e+01
-1.036408179476260516e+00	-4.564253835629515921e-01	1.933933933933933957e+01
-1.072028859132178491e+00	-4.573234613714076136e-01	1.939939939939939961e+01
-1.104134061821679058e+00	-4.580771864060088072e-01	1.945945945945945965e+01
-1.132578866000753859e+00	-4.587036777891132511e-01	1.951951951951951969e+01
-1.157225366031745750e+00	-4.592171189195110581e-01	1.957957957957957973e+01
-1.177942940409808292e+00	-4.596285853500683971e-01	1.963963963963963977e+01
-1.194609455426803413e+00	-4.599469040556573018e-01	1.969969969969969981e+01
-1.207111458511558544e+00	-4.601784894043549068e-01	1.975975975975975985e+01
-1.215344921240200549e+00	-4.603277263168457090e-01	1.981981981981981988e+01
-1.219215153130662310e+00	-4.603969846272525923e-01	1.987987987987987992e+01
-1.218637575283162855e+00	-4.595160386891371518e-01	1.993993993993993996e+01
-1.213542189778483715e+00	-4.544206531844576236e-01	2.000000000000000000e+01
-1.203883289863461492e+00	-4.447617532694360110e-01	2.006006006006006004e+01
-1.189642375452927503e+00	-4.305208388589019664e-01	2.012012012012012008e+01
-1.170828035468400641e+00	-4.117064988743749376e-01	2.018018018018018012e+01
-1.147476236794906512e+00	-3.883547002008809201e-01	2.024024024024024015e+01
-1.119650601949504942e+00	-3.605290653554795166e-01	2.030030030030030019e+01
-1.087441452259403141e+00	-3.283199156653773820e-01	2.036036036036036023e+01
-1.050966291445000422e+00	-2.918447548509746636e-01	2.042042042042042027e+01
-1.010367874203794258e+00	-2.512463376097686663e-01	2.048048048048048031e+01
-9.658162793146131131e-01	-2.066947427205875210e-01	2.054054054054054035e+01
-9.175069625470909651e-01	-1.583854259530653175e-01	2.060060060060060039e+01
-8.656590123196375997e-01	-1.065374757256119104e-01	2.066066066066066043e+01
-8.105142608845803398e-01	-5.139272429055469910e-02	2.072072072072072046e+01
-7.523373655019951478e-01	6.559271054582850591e-03	2.078078078078078050e+01
-6.914120272272584744e-01	6.189604927825421293e-02	2.084084084084084054e+01
-6.280203955267859017e-01	1.122533145334425886e-01	2.090090090090090058e+01
-5.624420294972917178e-01	1.575926724838644100e-01	2.096096096096096062e+01
-4.949449852201475708e-01	1.980313807843518681e-01	2.102102102102102066e+01
-4.257894102307980266e-01	2.337985953884545443e-01	2.108108108108108070e+01
-3.552275701626113613e-01	2.652002749073715804e-01	2.114114114114114074e+01
-2.835046421248768600e-01	2.925881646995733831e-01	2.120120120120120077e+01
-2.108596326636840157e-01	3.163369239819762702e-01	2.126126126126126081e+01
-1.375263668945256867e-01	3.368248479970024079e-01	2.132132132132132085e+01
-6.373376098180681681e-02	3.544207918947095970e-01	2.138138138138138089e+01
1.029202893246186634e-02	3.694741073712000112e-01	2.144144144144144093e+01
8.432757208173094488e-02	3.823091926677287811e-01	2.150150150150150097e+01
1.581520468430246407e-01	3.932222831469384117e-01	2.156156156156156101e+01
2.315464698927298393e-01	4.024796515864253466e-01	2.162162162162162105e+01
3.042931920615714603e-01	4.103189764792448679e-01	2.168168168168168108e+01
3.761756982061327248e-01	4.169471763330261926e-01	2.174174174174174112e+01
4.469783455273341199e-01	4.225451652428407479e-01	2.180180180180180116e+01
5.164868196382510490e-01	4.272700452618363176e-01	2.186186186186186120e+01
5.844882187359027315e-01	4.312571899626500560e-01	2.192192192192192124e+01
6.507711396633838463e-01	4.346217395264139194e-01	2.198198198198198128e+01
7.151259083566700037e-01	4.374615936035397556e-01	2.204204204204204132e+01
7.773449690543324797e-01	4.398597396116405434e-01	2.210210210210210136e+01
8.372234976548109664e-01	4.418858981597661439e-01	2.216216216216216139e+01
8.945600659340701144e-01	4.435993060962896695e-01	2.222222222222222143e+01
9.491567466864173630e-01	4.450488440939525669e-01	2.228228228228228147e+01
1.000819865387406971e+00	4.462754420766884556e-01	2.234234234234234151e+01
1.049360605198296437e+00	4.473132276744027358e-01	2.240240240240240155e+01
